date,region,product,revenue,units_sold,customer_count
2025-06-27,North,Product B,563.67,11,5
2025-06-27,North,Product C,1063.2,21,10
2025-06-27,North,Product D,1415.85,28,14
2025-06-27,North,Product E,950.92,19,9
2025-06-27,South,Product A,977.07,19,9
2025-06-27,South,Product B,1083.69,21,10
2025-06-27,South,Product C,908.86,18,9
2025-06-27,South,Product D,959.35,19,9
2025-06-27,South,Product E,954.08,19,9
2025-06-27,East,Product A,894.82,17,8
2025-06-27,East,Product B,1274.69,25,12
2025-06-27,East,Product C,1117.57,22,11
2025-06-27,East,Product D,1074.51,21,10
2025-06-27,East,Product E,1188.68,23,11
2025-06-27,West,Product A,969.12,19,9
2025-06-27,West,Product B,864.78,17,8
2025-06-27,West,Product C,899.89,17,8
2025-06-27,West,Product D,1023.58,20,10
2025-06-27,West,Product E,806.46,16,8
2025-06-27,Central,Product A,920.84,18,9
2025-06-27,Central,Product B,917.6,18,9
2025-06-27,Central,Product C,1457.99,29,14
2025-06-27,Central,Product D,455.57,9,4
2025-06-27,Central,Product E,986.46,19,9
2025-06-28,North,Product A,1369.44,27,13
2025-06-28,North,Product B,1042.87,20,10
2025-06-28,North,Product C,1171.47,23,11
2025-06-28,North,Product D,1038.39,20,10
2025-06-28,North,Product E,882.19,17,8
2025-06-28,South,Product A,561.58,11,5
2025-06-28,South,Product B,1059.9,21,10
2025-06-28,South,Product C,860.14,17,8
2025-06-28,South,Product D,855.11,17,8
2025-06-28,South,Product E,916.46,18,9
2025-06-28,East,Product A,1373.34,27,13
2025-06-28,East,Product B,1507.72,30,15
2025-06-28,East,Product C,1062.29,21,10
2025-06-28,East,Product D,923.43,18,9
2025-06-28,East,Product E,778.37,15,7
2025-06-28,West,Product A,1113.46,22,11
2025-06-28,West,Product B,1381.09,27,13
2025-06-28,West,Product C,967.7,19,9
2025-06-28,West,Product D,533.67,10,5
2025-06-28,West,Product E,1154.49,23,11
2025-06-28,Central,Product A,1218.7,24,12
2025-06-28,Central,Product B,695.17,13,6
2025-06-28,Central,Product C,1054.0,21,10
2025-06-28,Central,Product D,1109.94,22,11
2025-06-28,Central,Product E,1003.18,20,10
2025-06-29,North,Product A,852.71,17,8
2025-06-29,North,Product B,1218.72,24,12
2025-06-29,North,Product C,931.19,18,9
2025-06-29,North,Product D,712.04,14,7
2025-06-29,North,Product E,597.72,11,5
2025-06-29,South,Product A,1268.33,25,12
2025-06-29,South,Product B,1137.83,22,11
2025-06-29,South,Product C,1030.73,20,10
2025-06-29,South,Product D,923.72,18,9
2025-06-29,South,Product E,905.74,18,9
2025-06-29,East,Product A,794.98,15,7
2025-06-29,East,Product B,925.5,18,9
2025-06-29,East,Product C,583.42,11,5
2025-06-29,East,Product D,863.79,17,8
2025-06-29,East,Product E,949.92,18,9
2025-06-29,West,Product A,1136.46,22,11
2025-06-29,West,Product B,1004.82,20,10
2025-06-29,West,Product C,1173.94,23,11
2025-06-29,West,Product D,1286.22,25,12
2025-06-29,West,Product E,1227.27,24,12
2025-06-29,Central,Product A,1108.22,22,11
2025-06-29,Central,Product B,1015.31,20,10
2025-06-29,Central,Product C,814.22,16,8
2025-06-29,Central,Product D,1162.81,23,11
2025-06-29,Central,Product E,1353.19,27,13
2025-06-30,North,Product A,1076.7,21,10
2025-06-30,North,Product B,1394.17,27,13
2025-06-30,North,Product C,700.27,14,7
2025-06-30,North,Product D,775.12,15,7
2025-06-30,North,Product E,1180.11,23,11
2025-06-30,South,Product A,1061.01,21,10
2025-06-30,South,Product B,1272.54,25,12
2025-06-30,South,Product C,1004.63,20,10
2025-06-30,South,Product D,832.81,16,8
2025-06-30,South,Product E,964.7,19,9
2025-06-30,East,Product A,698.83,13,6
2025-06-30,East,Product B,780.28,15,7
2025-06-30,East,Product C,1203.74,24,12
2025-06-30,East,Product D,1183.66,23,11
2025-06-30,East,Product E,1080.91,21,10
2025-06-30,West,Product A,660.86,13,6
2025-06-30,West,Product B,935.51,18,9
2025-06-30,West,Product C,760.85,15,7
2025-06-30,West,Product D,1244.87,24,12
2025-06-30,West,Product E,890.1,17,8
2025-06-30,Central,Product A,788.91,15,7
2025-06-30,Central,Product B,1013.75,20,10
2025-06-30,Central,Product C,878.72,17,8
2025-06-30,Central,Product D,1306.79,26,13
2025-06-30,Central,Product E,859.65,17,8
2025-07-01,North,Product A,722.01,14,7
2025-07-01,North,Product B,570.89,11,5
2025-07-01,North,Product C,996.41,19,9
2025-07-01,North,Product D,889.91,17,8
2025-07-01,North,Product E,716.06,14,7
2025-07-01,South,Product A,1241.04,24,12
2025-07-01,South,Product B,1136.38,22,11
2025-07-01,South,Product C,996.92,19,9
2025-07-01,South,Product D,1276.15,25,12
2025-07-01,South,Product E,1135.43,22,11
2025-07-01,East,Product A,837.59,16,8
2025-07-01,East,Product B,794.2,15,7
2025-07-01,East,Product C,1166.6,23,11
2025-07-01,East,Product D,1082.06,21,10
2025-07-01,East,Product E,1036.62,20,10
2025-07-01,West,Product A,832.85,16,8
2025-07-01,West,Product B,1124.49,22,11
2025-07-01,West,Product C,851.09,17,8
2025-07-01,West,Product D,982.13,19,9
2025-07-01,West,Product E,1292.72,25,12
2025-07-01,Central,Product A,870.07,17,8
2025-07-01,Central,Product B,687.17,13,6
2025-07-01,Central,Product C,791.53,15,7
2025-07-01,Central,Product D,1201.96,24,12
2025-07-01,Central,Product E,1053.66,21,10
2025-07-02,North,Product A,971.71,19,9
2025-07-02,North,Product B,895.86,17,8
2025-07-02,North,Product C,1094.24,21,10
2025-07-02,North,Product D,828.04,16,8
2025-07-02,North,Product E,1058.39,21,10
2025-07-02,South,Product A,851.54,17,8
2025-07-02,South,Product B,818.35,16,8
2025-07-02,South,Product C,870.25,17,8
2025-07-02,South,Product D,922.53,18,9
2025-07-02,South,Product E,987.68,19,9
2025-07-02,East,Product A,1044.39,20,10
2025-07-02,East,Product B,261.65,5,2
2025-07-02,East,Product C,836.3,16,8
2025-07-02,East,Product D,919.31,18,9
2025-07-02,East,Product E,1297.65,25,12
2025-07-02,West,Product A,781.98,15,7
2025-07-02,West,Product B,1029.89,20,10
2025-07-02,West,Product C,1295.65,25,12
2025-07-02,West,Product D,735.5,14,7
2025-07-02,West,Product E,1076.01,21,10
2025-07-02,Central,Product A,837.38,16,8
2025-07-02,Central,Product B,896.75,17,8
2025-07-02,Central,Product C,837.21,16,8
2025-07-02,Central,Product D,851.42,17,8
2025-07-02,Central,Product E,1540.39,30,15
2025-07-03,North,Product A,1159.84,23,11
2025-07-03,North,Product B,1210.9,24,12
2025-07-03,North,Product C,1089.89,21,10
2025-07-03,North,Product D,673.49,13,6
2025-07-03,North,Product E,1070.63,21,10
2025-07-03,South,Product A,1205.18,24,12
2025-07-03,South,Product B,822.9,16,8
2025-07-03,South,Product C,1183.82,23,11
2025-07-03,South,Product D,1132.03,22,11
2025-07-03,South,Product E,1359.79,27,13
2025-07-03,East,Product A,909.35,18,9
2025-07-03,East,Product B,774.43,15,7
2025-07-03,East,Product C,920.49,18,9
2025-07-03,East,Product D,1277.14,25,12
2025-07-03,East,Product E,629.41,12,6
2025-07-03,West,Product A,581.78,11,5
2025-07-03,West,Product B,1010.0,20,10
2025-07-03,West,Product C,904.42,18,9
2025-07-03,West,Product D,993.79,19,9
2025-07-03,West,Product E,1179.85,23,11
2025-07-03,Central,Product A,882.6,17,8
2025-07-03,Central,Product B,620.55,12,6
2025-07-03,Central,Product C,1397.98,27,13
2025-07-03,Central,Product D,794.35,15,7
2025-07-03,Central,Product E,782.09,15,7
2025-07-04,North,Product A,1204.99,24,12
2025-07-04,North,Product B,911.19,18,9
2025-07-04,North,Product C,974.58,19,9
2025-07-04,North,Product D,1082.41,21,10
2025-07-04,North,Product E,1201.01,24,12
2025-07-04,South,Product A,921.26,18,9
2025-07-04,South,Product B,1287.16,25,12
2025-07-04,South,Product C,565.45,11,5
2025-07-04,South,Product D,1137.09,22,11
2025-07-04,South,Product E,821.35,16,8
2025-07-04,East,Product A,1258.01,25,12
2025-07-04,East,Product B,1015.14,20,10
2025-07-04,East,Product C,854.25,17,8
2025-07-04,East,Product D,1117.95,22,11
2025-07-04,East,Product E,1163.43,23,11
2025-07-04,West,Product A,1113.82,22,11
2025-07-04,West,Product B,783.81,15,7
2025-07-04,West,Product C,891.54,17,8
2025-07-04,West,Product D,986.29,19,9
2025-07-04,West,Product E,978.95,19,9
2025-07-04,Central,Product A,1135.11,22,11
2025-07-04,Central,Product B,589.31,11,5
2025-07-04,Central,Product C,1053.1,21,10
2025-07-04,Central,Product D,929.85,18,9
2025-07-04,Central,Product E,821.56,16,8
2025-07-05,North,Product A,836.12,16,8
2025-07-05,North,Product B,939.8,18,9
2025-07-05,North,Product C,274.73,5,2
2025-07-05,North,Product D,844.21,16,8
2025-07-05,North,Product E,809.94,16,8
2025-07-05,South,Product A,1086.57,21,10
2025-07-05,South,Product B,823.74,16,8
2025-07-05,South,Product C,939.69,18,9
2025-07-05,South,Product D,1284.82,25,12
2025-07-05,South,Product E,1177.21,23,11
2025-07-05,East,Product A,1159.13,23,11
2025-07-05,East,Product B,883.77,17,8
2025-07-05,East,Product C,1088.58,21,10
2025-07-05,East,Product D,936.0,18,9
2025-07-05,East,Product E,943.43,18,9
2025-07-05,West,Product A,1062.39,21,10
2025-07-05,West,Product B,864.69,17,8
2025-07-05,West,Product C,1275.14,25,12
2025-07-05,West,Product D,950.49,19,9
2025-07-05,West,Product E,1103.37,22,11
2025-07-05,Central,Product A,1267.8,25,12
2025-07-05,Central,Product B,1184.54,23,11
2025-07-05,Central,Product C,705.24,14,7
2025-07-05,Central,Product D,1069.31,21,10
2025-07-05,Central,Product E,1149.01,22,11
2025-07-06,North,Product A,1151.02,23,11
2025-07-06,North,Product B,759.29,15,7
2025-07-06,North,Product C,848.43,16,8
2025-07-06,North,Product D,1171.08,23,11
2025-07-06,North,Product E,827.97,16,8
2025-07-06,South,Product A,918.24,18,9
2025-07-06,South,Product B,1284.64,25,12
2025-07-06,South,Product C,967.45,19,9
2025-07-06,South,Product D,834.8,16,8
2025-07-06,South,Product E,805.34,16,8
2025-07-06,East,Product A,1041.78,20,10
2025-07-06,East,Product B,716.34,14,7
2025-07-06,East,Product C,928.47,18,9
2025-07-06,East,Product D,1041.88,20,10
2025-07-06,East,Product E,1230.58,24,12
2025-07-06,West,Product A,1107.19,22,11
2025-07-06,West,Product B,837.29,16,8
2025-07-06,West,Product C,1207.0,24,12
2025-07-06,West,Product D,918.27,18,9
2025-07-06,West,Product E,735.38,14,7
2025-07-06,Central,Product A,943.17,18,9
2025-07-06,Central,Product B,1257.74,25,12
2025-07-06,Central,Product C,1009.06,20,10
2025-07-06,Central,Product D,979.23,19,9
2025-07-06,Central,Product E,1296.62,25,12
2025-07-07,North,Product A,693.49,13,6
2025-07-07,North,Product B,721.81,14,7
2025-07-07,North,Product C,657.64,13,6
2025-07-07,North,Product D,1044.05,20,10
2025-07-07,North,Product E,1003.99,20,10
2025-07-07,South,Product A,1271.44,25,12
2025-07-07,South,Product B,1018.95,20,10
2025-07-07,South,Product C,893.1,17,8
2025-07-07,South,Product D,971.99,19,9
2025-07-07,South,Product E,994.51,19,9
2025-07-07,East,Product A,646.77,12,6
2025-07-07,East,Product B,1498.33,29,14
2025-07-07,East,Product C,1072.66,21,10
2025-07-07,East,Product D,1012.45,20,10
2025-07-07,East,Product E,1091.18,21,10
2025-07-07,West,Product A,1109.5,22,11
2025-07-07,West,Product B,944.33,18,9
2025-07-07,West,Product C,848.97,16,8
2025-07-07,West,Product D,1088.13,21,10
2025-07-07,West,Product E,1046.59,20,10
2025-07-07,Central,Product A,814.25,16,8
2025-07-07,Central,Product B,1247.4,24,12
2025-07-07,Central,Product C,1028.65,20,10
2025-07-07,Central,Product D,1113.46,22,11
2025-07-07,Central,Product E,1242.13,24,12
2025-07-08,North,Product A,970.73,19,9
2025-07-08,North,Product B,1027.77,20,10
2025-07-08,North,Product C,1123.08,22,11
2025-07-08,North,Product D,826.39,16,8
2025-07-08,North,Product E,976.95,19,9
2025-07-08,South,Product A,990.77,19,9
2025-07-08,South,Product B,781.7,15,7
2025-07-08,South,Product C,1414.5,28,14
2025-07-08,South,Product D,694.47,13,6
2025-07-08,South,Product E,715.58,14,7
2025-07-08,East,Product A,1220.54,24,12
2025-07-08,East,Product B,1104.38,22,11
2025-07-08,East,Product C,768.18,15,7
2025-07-08,East,Product D,1083.89,21,10
2025-07-08,East,Product E,1250.24,25,12
2025-07-08,West,Product A,960.65,19,9
2025-07-08,West,Product B,1468.86,29,14
2025-07-08,West,Product C,633.24,12,6
2025-07-08,West,Product D,1100.62,22,11
2025-07-08,West,Product E,1191.99,23,11
2025-07-08,Central,Product A,1138.8,22,11
2025-07-08,Central,Product B,927.0,18,9
2025-07-08,Central,Product C,910.36,18,9
2025-07-08,Central,Product D,1052.36,21,10
2025-07-08,Central,Product E,1124.19,22,11
2025-07-09,North,Product A,1077.22,21,10
2025-07-09,North,Product B,1161.35,23,11
2025-07-09,North,Product C,765.47,15,7
2025-07-09,North,Product D,917.58,18,9
2025-07-09,North,Product E,780.63,15,7
2025-07-09,South,Product A,887.14,17,8
2025-07-09,South,Product B,1156.58,23,11
2025-07-09,South,Product C,982.14,19,9
2025-07-09,South,Product D,1462.61,29,14
2025-07-09,South,Product E,998.56,19,9
2025-07-09,East,Product A,972.85,19,9
2025-07-09,East,Product B,981.79,19,9
2025-07-09,East,Product C,838.74,16,8
2025-07-09,East,Product D,950.26,19,9
2025-07-09,East,Product E,1178.22,23,11
2025-07-09,West,Product A,983.29,19,9
2025-07-09,West,Product B,808.81,16,8
2025-07-09,West,Product C,783.5,15,7
2025-07-09,West,Product D,874.81,17,8
2025-07-09,West,Product E,975.58,19,9
2025-07-09,Central,Product A,1190.87,23,11
2025-07-09,Central,Product B,703.63,14,7
2025-07-09,Central,Product C,899.88,17,8
2025-07-09,Central,Product D,989.12,19,9
2025-07-09,Central,Product E,608.8,12,6
2025-07-10,North,Product A,796.83,15,7
2025-07-10,North,Product B,826.23,16,8
2025-07-10,North,Product C,804.03,16,8
2025-07-10,North,Product D,992.96,19,9
2025-07-10,North,Product E,925.55,18,9
2025-07-10,South,Product A,850.06,17,8
2025-07-10,South,Product B,1038.11,20,10
2025-07-10,South,Product C,1285.8,25,12
2025-07-10,South,Product D,1269.77,25,12
2025-07-10,South,Product E,588.53,11,5
2025-07-10,East,Product A,1066.63,21,10
2025-07-10,East,Product B,922.21,18,9
2025-07-10,East,Product C,985.93,19,9
2025-07-10,East,Product D,880.09,17,8
2025-07-10,East,Product E,978.75,19,9
2025-07-10,West,Product A,985.22,19,9
2025-07-10,West,Product B,845.53,16,8
2025-07-10,West,Product C,784.83,15,7
2025-07-10,West,Product D,870.45,17,8
2025-07-10,West,Product E,1001.06,20,10
2025-07-10,Central,Product A,1070.82,21,10
2025-07-10,Central,Product B,1119.46,22,11
2025-07-10,Central,Product C,861.75,17,8
2025-07-10,Central,Product D,1010.55,20,10
2025-07-10,Central,Product E,1140.34,22,11
2025-07-11,North,Product A,1172.89,23,11
2025-07-11,North,Product B,939.97,18,9
2025-07-11,North,Product C,909.13,18,9
2025-07-11,North,Product D,987.52,19,9
2025-07-11,North,Product E,732.45,14,7
2025-07-11,South,Product A,914.33,18,9
2025-07-11,South,Product B,1092.8,21,10
2025-07-11,South,Product C,1073.28,21,10
2025-07-11,South,Product D,899.74,17,8
2025-07-11,South,Product E,992.57,19,9
2025-07-11,East,Product A,794.28,15,7
2025-07-11,East,Product B,1084.98,21,10
2025-07-11,East,Product C,936.35,18,9
2025-07-11,East,Product D,898.66,17,8
2025-07-11,East,Product E,882.35,17,8
2025-07-11,West,Product A,939.19,18,9
2025-07-11,West,Product B,865.96,17,8
2025-07-11,West,Product C,1076.36,21,10
2025-07-11,West,Product D,875.96,17,8
2025-07-11,West,Product E,1254.19,25,12
2025-07-11,Central,Product A,1229.89,24,12
2025-07-11,Central,Product B,781.56,15,7
2025-07-11,Central,Product C,964.42,19,9
2025-07-11,Central,Product D,827.38,16,8
2025-07-11,Central,Product E,889.02,17,8
2025-07-12,North,Product A,1324.96,26,13
2025-07-12,North,Product B,887.87,17,8
2025-07-12,North,Product C,1014.23,20,10
2025-07-12,North,Product D,1048.5,20,10
2025-07-12,North,Product E,756.74,15,7
2025-07-12,South,Product A,784.27,15,7
2025-07-12,South,Product B,717.87,14,7
2025-07-12,South,Product C,778.43,15,7
2025-07-12,South,Product D,406.8,8,4
2025-07-12,South,Product E,1049.11,20,10
2025-07-12,East,Product A,1334.75,26,13
2025-07-12,East,Product B,974.04,19,9
2025-07-12,East,Product C,678.09,13,6
2025-07-12,East,Product D,824.45,16,8
2025-07-12,East,Product E,859.24,17,8
2025-07-12,West,Product A,753.53,15,7
2025-07-12,West,Product B,1108.83,22,11
2025-07-12,West,Product C,1099.38,21,10
2025-07-12,West,Product D,727.44,14,7
2025-07-12,West,Product E,1083.27,21,10
2025-07-12,Central,Product A,1234.96,24,12
2025-07-12,Central,Product B,1306.06,26,13
2025-07-12,Central,Product C,1488.21,29,14
2025-07-12,Central,Product D,775.4,15,7
2025-07-12,Central,Product E,1480.45,29,14
2025-07-13,North,Product A,874.34,17,8
2025-07-13,North,Product B,829.5,16,8
2025-07-13,North,Product C,1002.55,20,10
2025-07-13,North,Product D,831.45,16,8
2025-07-13,North,Product E,1016.1,20,10
2025-07-13,South,Product A,692.56,13,6
2025-07-13,South,Product B,896.06,17,8
2025-07-13,South,Product C,1182.94,23,11
2025-07-13,South,Product D,930.26,18,9
2025-07-13,South,Product E,967.65,19,9
2025-07-13,East,Product A,1030.44,20,10
2025-07-13,East,Product B,1161.32,23,11
2025-07-13,East,Product C,629.49,12,6
2025-07-13,East,Product D,1051.01,21,10
2025-07-13,East,Product E,890.53,17,8
2025-07-13,West,Product A,972.36,19,9
2025-07-13,West,Product B,1140.48,22,11
2025-07-13,West,Product C,716.25,14,7
2025-07-13,West,Product D,750.42,15,7
2025-07-13,West,Product E,576.75,11,5
2025-07-13,Central,Product A,837.65,16,8
2025-07-13,Central,Product B,1191.39,23,11
2025-07-13,Central,Product C,918.3,18,9
2025-07-13,Central,Product D,688.79,13,6
2025-07-13,Central,Product E,849.59,16,8
2025-07-14,North,Product A,657.43,13,6
2025-07-14,North,Product B,725.32,14,7
2025-07-14,North,Product C,1008.73,20,10
2025-07-14,North,Product D,716.21,14,7
2025-07-14,North,Product E,1144.22,22,11
2025-07-14,South,Product A,922.63,18,9
2025-07-14,South,Product B,951.97,19,9
2025-07-14,South,Product C,883.84,17,8
2025-07-14,South,Product D,1080.61,21,10
2025-07-14,South,Product E,1082.54,21,10
2025-07-14,East,Product A,998.66,19,9
2025-07-14,East,Product B,1041.67,20,10
2025-07-14,East,Product C,896.24,17,8
2025-07-14,East,Product D,1037.44,20,10
2025-07-14,East,Product E,872.7,17,8
2025-07-14,West,Product A,936.36,18,9
2025-07-14,West,Product B,884.53,17,8
2025-07-14,West,Product C,850.36,17,8
2025-07-14,West,Product D,806.95,16,8
2025-07-14,West,Product E,1023.49,20,10
2025-07-14,Central,Product A,1181.27,23,11
2025-07-14,Central,Product B,1155.16,23,11
2025-07-14,Central,Product C,700.73,14,7
2025-07-14,Central,Product D,1177.27,23,11
2025-07-14,Central,Product E,876.39,17,8
2025-07-15,North,Product A,1042.75,20,10
2025-07-15,North,Product B,762.19,15,7
2025-07-15,North,Product C,957.34,19,9
2025-07-15,North,Product D,989.32,19,9
2025-07-15,North,Product E,654.5,13,6
2025-07-15,South,Product A,1044.16,20,10
2025-07-15,South,Product B,1181.5,23,11
2025-07-15,South,Product C,898.39,17,8
2025-07-15,South,Product D,1184.15,23,11
2025-07-15,South,Product E,895.59,17,8
2025-07-15,East,Product A,1089.09,21,10
2025-07-15,East,Product B,517.85,10,5
2025-07-15,East,Product C,1381.24,27,13
2025-07-15,East,Product D,1209.34,24,12
2025-07-15,East,Product E,877.92,17,8
2025-07-15,West,Product A,563.74,11,5
2025-07-15,West,Product B,984.53,19,9
2025-07-15,West,Product C,662.08,13,6
2025-07-15,West,Product D,1013.73,20,10
2025-07-15,West,Product E,1007.53,20,10
2025-07-15,Central,Product A,755.64,15,7
2025-07-15,Central,Product B,1139.61,22,11
2025-07-15,Central,Product C,1080.89,21,10
2025-07-15,Central,Product D,1112.59,22,11
2025-07-15,Central,Product E,932.56,18,9
2025-07-16,North,Product A,663.77,13,6
2025-07-16,North,Product B,1106.97,22,11
2025-07-16,North,Product C,875.83,17,8
2025-07-16,North,Product D,668.54,13,6
2025-07-16,North,Product E,1176.26,23,11
2025-07-16,South,Product A,1314.66,26,13
2025-07-16,South,Product B,918.26,18,9
2025-07-16,South,Product C,1325.72,26,13
2025-07-16,South,Product D,942.8,18,9
2025-07-16,South,Product E,855.44,17,8
2025-07-16,East,Product A,809.15,16,8
2025-07-16,East,Product B,1229.05,24,12
2025-07-16,East,Product C,781.43,15,7
2025-07-16,East,Product D,1062.05,21,10
2025-07-16,East,Product E,822.35,16,8
2025-07-16,West,Product A,840.65,16,8
2025-07-16,West,Product B,1116.67,22,11
2025-07-16,West,Product C,855.52,17,8
2025-07-16,West,Product D,850.93,17,8
2025-07-16,West,Product E,1135.66,22,11
2025-07-16,Central,Product A,1221.7,24,12
2025-07-16,Central,Product B,1045.28,20,10
2025-07-16,Central,Product C,804.64,16,8
2025-07-16,Central,Product D,831.34,16,8
2025-07-16,Central,Product E,940.69,18,9
2025-07-17,North,Product A,980.01,19,9
2025-07-17,North,Product B,738.96,14,7
2025-07-17,North,Product C,1054.07,21,10
2025-07-17,North,Product D,936.65,18,9
2025-07-17,North,Product E,604.9,12,6
2025-07-17,South,Product A,749.81,14,7
2025-07-17,South,Product B,828.05,16,8
2025-07-17,South,Product C,907.48,18,9
2025-07-17,South,Product D,1268.87,25,12
2025-07-17,South,Product E,964.77,19,9
2025-07-17,East,Product A,766.05,15,7
2025-07-17,East,Product B,961.54,19,9
2025-07-17,East,Product C,856.05,17,8
2025-07-17,East,Product D,980.71,19,9
2025-07-17,East,Product E,1027.83,20,10
2025-07-17,West,Product A,1143.62,22,11
2025-07-17,West,Product B,916.43,18,9
2025-07-17,West,Product C,1222.76,24,12
2025-07-17,West,Product D,1088.14,21,10
2025-07-17,West,Product E,790.6,15,7
2025-07-17,Central,Product A,1327.91,26,13
2025-07-17,Central,Product B,981.13,19,9
2025-07-17,Central,Product C,767.09,15,7
2025-07-17,Central,Product D,1225.33,24,12
2025-07-17,Central,Product E,1303.59,26,13
2025-07-18,North,Product A,909.88,18,9
2025-07-18,North,Product B,823.67,16,8
2025-07-18,North,Product C,884.35,17,8
2025-07-18,North,Product D,1046.86,20,10
2025-07-18,North,Product E,1150.02,23,11
2025-07-18,South,Product A,1020.44,20,10
2025-07-18,South,Product B,934.57,18,9
2025-07-18,South,Product C,1190.35,23,11
2025-07-18,South,Product D,858.62,17,8
2025-07-18,South,Product E,1104.78,22,11
2025-07-18,East,Product A,863.16,17,8
2025-07-18,East,Product B,994.89,19,9
2025-07-18,East,Product C,895.13,17,8
2025-07-18,East,Product D,905.7,18,9
2025-07-18,East,Product E,846.8,16,8
2025-07-18,West,Product A,1162.29,23,11
2025-07-18,West,Product B,781.67,15,7
2025-07-18,West,Product C,780.33,15,7
2025-07-18,West,Product D,1304.47,26,13
2025-07-18,West,Product E,1095.06,21,10
2025-07-18,Central,Product A,479.01,9,4
2025-07-18,Central,Product B,812.38,16,8
2025-07-18,Central,Product C,584.0,11,5
2025-07-18,Central,Product D,741.78,14,7
2025-07-18,Central,Product E,341.0,6,3
2025-07-19,North,Product A,886.03,17,8
2025-07-19,North,Product B,702.93,14,7
2025-07-19,North,Product C,921.9,18,9
2025-07-19,North,Product D,614.89,12,6
2025-07-19,North,Product E,926.09,18,9
2025-07-19,South,Product A,835.39,16,8
2025-07-19,South,Product B,1184.64,23,11
2025-07-19,South,Product C,1168.13,23,11
2025-07-19,South,Product D,1054.07,21,10
2025-07-19,South,Product E,851.48,17,8
2025-07-19,East,Product A,1272.72,25,12
2025-07-19,East,Product B,628.03,12,6
2025-07-19,East,Product C,655.26,13,6
2025-07-19,East,Product D,895.72,17,8
2025-07-19,East,Product E,1321.67,26,13
2025-07-19,West,Product A,874.12,17,8
2025-07-19,West,Product B,877.6,17,8
2025-07-19,West,Product C,648.27,12,6
2025-07-19,West,Product D,1083.33,21,10
2025-07-19,West,Product E,1084.65,21,10
2025-07-19,Central,Product A,1054.75,21,10
2025-07-19,Central,Product B,796.34,15,7
2025-07-19,Central,Product C,782.23,15,7
2025-07-19,Central,Product D,675.38,13,6
2025-07-19,Central,Product E,926.27,18,9
2025-07-20,North,Product A,710.28,14,7
2025-07-20,North,Product B,692.7,13,6
2025-07-20,North,Product C,829.29,16,8
2025-07-20,North,Product D,817.43,16,8
2025-07-20,North,Product E,808.58,16,8
2025-07-20,South,Product A,990.59,19,9
2025-07-20,South,Product B,920.39,18,9
2025-07-20,South,Product C,853.85,17,8
2025-07-20,South,Product D,939.23,18,9
2025-07-20,South,Product E,726.39,14,7
2025-07-20,East,Product A,925.15,18,9
2025-07-20,East,Product B,933.36,18,9
2025-07-20,East,Product C,633.7,12,6
2025-07-20,East,Product D,1086.5,21,10
2025-07-20,East,Product E,746.34,14,7
2025-07-20,West,Product A,922.43,18,9
2025-07-20,West,Product B,1117.08,22,11
2025-07-20,West,Product C,1073.81,21,10
2025-07-20,West,Product D,912.29,18,9
2025-07-20,West,Product E,840.38,16,8
2025-07-20,Central,Product A,1077.77,21,10
2025-07-20,Central,Product B,1028.33,20,10
2025-07-20,Central,Product C,794.01,15,7
2025-07-20,Central,Product D,762.02,15,7
2025-07-20,Central,Product E,530.53,10,5
2025-07-21,North,Product A,928.94,18,9
2025-07-21,North,Product B,886.27,17,8
2025-07-21,North,Product C,1105.96,22,11
2025-07-21,North,Product D,965.89,19,9
2025-07-21,North,Product E,1141.65,22,11
2025-07-21,South,Product A,775.49,15,7
2025-07-21,South,Product B,1106.31,22,11
2025-07-21,South,Product C,805.85,16,8
2025-07-21,South,Product D,1041.33,20,10
2025-07-21,South,Product E,638.26,12,6
2025-07-21,East,Product A,943.56,18,9
2025-07-21,East,Product B,543.47,10,5
2025-07-21,East,Product C,853.03,17,8
2025-07-21,East,Product D,980.54,19,9
2025-07-21,East,Product E,807.28,16,8
2025-07-21,West,Product A,711.85,14,7
2025-07-21,West,Product B,1053.68,21,10
2025-07-21,West,Product C,882.53,17,8
2025-07-21,West,Product D,812.94,16,8
2025-07-21,West,Product E,908.73,18,9
2025-07-21,Central,Product A,1376.4,27,13
2025-07-21,Central,Product B,1109.08,22,11
2025-07-21,Central,Product C,1110.71,22,11
2025-07-21,Central,Product D,979.68,19,9
2025-07-21,Central,Product E,931.18,18,9
2025-07-22,North,Product A,466.79,9,4
2025-07-22,North,Product B,774.6,15,7
2025-07-22,North,Product C,810.17,16,8
2025-07-22,North,Product D,560.22,11,5
2025-07-22,North,Product E,688.83,13,6
2025-07-22,South,Product A,541.23,10,5
2025-07-22,South,Product B,889.45,17,8
2025-07-22,South,Product C,1043.09,20,10
2025-07-22,South,Product D,1094.72,21,10
2025-07-22,South,Product E,970.67,19,9
2025-07-22,East,Product A,723.61,14,7
2025-07-22,East,Product B,549.97,10,5
2025-07-22,East,Product C,581.37,11,5
2025-07-22,East,Product D,668.83,13,6
2025-07-22,East,Product E,736.98,14,7
2025-07-22,West,Product A,867.68,17,8
2025-07-22,West,Product B,714.51,14,7
2025-07-22,West,Product C,957.08,19,9
2025-07-22,West,Product D,854.68,17,8
2025-07-22,West,Product E,898.21,17,8
2025-07-22,Central,Product A,1100.72,22,11
2025-07-22,Central,Product B,684.74,13,6
2025-07-22,Central,Product C,971.37,19,9
